LSOA code,District or communal heat networks only,Electric only,Mains gas only,centralheating_no,Oil only,Other central heating only,Renewable energy only,Solid fuel only,Tank or bottled gas only,Two or more types of central heating (including renewable energy),Two or more types of central heating (not including renewable energy),Wood only,total,centralheating_yes
E01032484,1,24,427,4,18,7,1,10,12,10,67,0,581,577
E01032485,0,21,519,5,65,1,10,7,31,9,107,2,777,772
E01032486,1,23,494,7,4,0,0,3,5,2,71,0,610,603
E01032487,0,13,396,5,0,5,0,1,2,1,32,0,455,450
E01032488,0,19,693,6,0,1,1,4,0,1,36,0,761,755
E01032489,1,88,784,25,0,7,0,0,2,4,70,1,982,957
E01032490,1,7,512,10,2,5,0,0,3,1,38,0,579,569
E01032491,0,9,439,5,0,2,1,0,1,3,31,1,492,487
E01032492,1,201,729,40,0,6,0,2,4,0,82,0,1065,1025
E01032493,1,29,543,18,0,1,0,0,0,4,46,0,642,624
E01032494,0,35,575,28,1,11,0,0,1,1,68,1,721,693
E01032496,0,16,843,12,1,3,0,1,1,5,71,0,953,941
E01032497,0,55,482,20,0,9,0,1,7,7,53,0,634,614
E01032498,1,21,621,12,0,5,0,0,1,0,58,0,719,707
E01032499,0,25,606,7,0,4,0,0,0,2,57,0,701,694
E01032500,3,96,439,26,0,9,0,0,6,0,63,0,642,616
E01032501,0,11,450,3,0,0,0,0,0,0,48,0,512,509
E01032502,0,37,703,30,1,11,0,0,1,3,66,0,852,822
E01032503,0,34,425,16,25,0,4,1,47,3,54,3,612,596
E01032504,0,5,647,6,1,1,4,0,11,5,66,0,746,740
E01032505,1,16,471,8,0,11,0,0,8,2,48,0,565,557
E01032506,2,30,559,24,1,6,0,0,4,0,52,0,678,654
E01032507,0,20,570,18,0,3,0,0,1,0,35,0,647,629
E01032508,1,44,670,24,0,17,2,1,6,0,71,0,836,812
E01032509,1,18,510,19,0,7,0,0,2,0,57,0,614,595
E01032510,0,82,759,19,0,2,0,0,4,0,86,0,952,933
E01032511,0,27,496,23,0,7,0,0,3,0,50,0,606,583
E01032512,25,393,334,38,1,21,0,0,2,0,80,0,894,856
E01032513,76,76,280,17,2,26,0,1,5,0,50,0,533,516
E01032514,121,74,554,8,6,24,2,0,4,2,69,12,876,868
E01032515,34,186,551,6,2,15,1,0,2,0,43,0,840,834
E01032516,4,120,660,9,3,10,0,0,3,6,44,0,859,850
E01032517,3,74,566,4,0,8,2,0,0,6,61,0,724,720
E01032518,39,74,574,14,1,16,0,0,3,2,52,0,775,761
E01032519,6,25,437,9,1,2,9,1,0,5,36,0,531,522
E01032520,8,247,679,19,0,7,2,0,0,6,64,0,1032,1013
E01032522,5,297,628,29,2,5,1,0,2,0,74,0,1043,1014
E01032523,3,245,48,13,306,10,11,0,14,12,28,1,691,678
E01032524,0,128,31,4,264,3,13,2,27,4,31,3,510,506
E01032526,0,140,32,22,427,7,33,16,46,12,90,4,829,807
E01032527,1,46,555,5,0,4,0,0,2,5,47,0,665,660
E01032528,0,104,528,18,0,10,0,0,0,4,31,0,695,677
E01032529,1,84,465,38,0,7,0,0,1,1,53,0,650,612
E01032530,6,28,687,10,0,6,0,0,2,3,50,0,792,782
E01032532,1,22,572,7,4,3,0,1,0,0,55,0,665,658
E01032533,0,14,545,2,1,0,0,0,3,5,46,0,616,614
E01032534,1,48,582,14,2,8,0,0,2,3,57,0,717,703
E01032535,0,10,428,7,0,1,0,1,1,0,23,0,471,464
E01032536,2,107,720,35,2,7,0,0,5,2,72,0,952,917
E01032537,6,60,671,17,0,6,0,1,6,2,52,0,821,804
E01032538,0,56,756,33,0,17,0,1,20,0,94,0,977,944
E01032540,0,11,374,0,0,8,0,0,3,4,53,0,453,453
E01032541,11,29,813,2,0,17,0,0,4,7,95,1,979,977
E01032542,3,49,545,6,0,16,2,0,4,3,74,0,702,696
E01032543,2,51,674,4,1,30,1,0,10,2,100,0,875,871
E01032544,0,39,655,4,1,7,0,0,3,1,85,1,796,792
E01032545,0,24,584,4,0,5,1,0,4,5,57,0,684,680
E01032546,1,8,624,3,2,4,1,2,3,5,57,0,710,707
E01032548,1,6,637,5,4,3,2,1,1,3,60,1,724,719
E01032549,0,22,970,0,6,2,1,0,3,6,60,0,1070,1070
E01032551,0,76,928,9,2,6,3,7,6,2,87,0,1126,1117
E01032552,0,15,564,0,0,7,1,0,1,5,71,0,664,664
E01032554,19,81,797,14,1,0,3,0,1,15,59,0,990,976
E01032555,1,56,616,11,1,10,1,0,5,6,65,0,772,761
E01032556,1,14,591,4,2,3,0,0,0,3,54,0,672,668
E01032557,6,39,590,7,1,18,0,0,2,0,101,0,764,757
E01032558,3,28,546,7,0,11,1,1,4,3,53,0,657,650
E01032559,0,28,864,2,4,5,0,0,8,6,92,2,1011,1009
E01032560,0,9,407,3,34,3,2,5,6,2,39,1,511,508
E01032561,2,50,487,6,0,18,0,0,3,1,62,0,629,623
E01032562,0,20,518,12,0,15,0,0,4,0,51,0,620,608
E01032563,0,29,488,9,0,4,3,0,1,4,35,0,573,564
E01032564,1,19,396,9,0,8,2,0,3,0,54,0,492,483
E01032565,2,13,511,12,0,8,0,0,2,2,54,0,604,592
E01032566,0,91,579,14,0,7,1,0,3,1,53,0,749,735
E01032567,1,27,488,20,0,11,0,0,2,0,51,0,600,580
E01032568,4,32,532,18,2,7,0,0,1,0,46,0,642,624
E01032569,3,55,500,16,0,5,4,0,9,1,89,0,682,666
E01032570,0,113,562,1,2,3,1,0,3,4,42,0,731,730
E01032571,0,35,553,8,64,3,1,1,23,16,76,0,780,772
E01032572,9,115,533,16,1,12,0,1,3,0,63,0,753,737
E01032573,130,131,522,17,15,14,0,0,5,1,67,0,902,885
E01032574,1,58,518,28,0,16,0,0,2,0,68,0,691,663
E01032575,6,45,480,18,0,24,4,0,6,2,77,0,662,644
E01032576,0,10,439,6,0,6,0,0,4,0,48,0,513,507
E01032577,1,19,529,5,0,3,0,0,6,1,44,0,608,603
E01032579,108,173,543,37,4,29,7,0,5,5,62,0,973,936
E01032580,2,21,392,13,0,11,0,0,4,0,42,0,485,472
E01032581,1,169,465,20,0,27,1,0,6,1,53,0,743,723
E01032582,67,384,506,56,1,23,1,0,14,8,104,0,1164,1108
E01032583,102,213,465,23,0,26,8,0,6,3,73,0,919,896
E01032584,44,102,328,17,2,9,1,0,4,1,56,0,564,547
E01032585,0,26,572,8,0,3,0,0,1,5,36,0,651,643
E01032586,0,10,634,9,2,7,3,18,3,5,59,0,750,741
E01032587,1,17,532,6,0,7,0,1,5,3,68,2,642,636
E01032588,2,15,511,6,1,3,1,1,3,1,36,1,581,575
E01032589,0,132,409,9,1,4,0,0,3,3,41,0,602,593
E01032590,18,115,753,8,0,1,0,0,5,3,54,2,959,951
E01032591,0,7,415,5,3,4,0,0,4,0,35,0,473,468
E01032592,0,20,624,11,2,12,2,0,3,1,52,0,727,716
E01032593,0,19,813,6,9,2,5,0,6,5,83,0,948,942
E01032594,0,48,561,4,1,5,1,0,0,2,51,0,673,669
E01032595,3,25,668,13,0,10,1,0,7,3,72,0,802,789
E01032596,0,58,489,10,2,2,3,2,0,2,49,1,618,608
E01032597,1,30,546,8,0,16,0,0,5,5,58,0,669,661
E01032599,3,12,492,7,0,5,2,0,1,4,48,0,574,567
E01032600,0,18,733,11,0,2,0,0,1,2,47,0,814,803
E01032601,0,14,511,5,0,4,0,0,1,0,38,0,573,568
E01032602,4,18,494,12,1,10,0,1,2,8,55,0,605,593
E01032603,0,22,584,2,0,3,0,0,3,3,45,0,662,660
E01032604,4,60,487,5,0,0,0,0,1,1,44,0,602,597
E01032605,0,16,591,3,0,1,0,0,0,5,56,0,672,669
E01032606,0,306,523,32,0,7,8,0,1,1,45,0,923,891
E01032607,27,126,415,22,0,10,0,1,2,2,44,0,649,627
E01032608,0,73,362,24,0,6,0,0,0,0,51,0,516,492
E01032609,0,28,451,6,8,1,0,0,8,2,34,0,538,532
E01032610,0,31,551,6,6,2,0,0,1,3,48,0,648,642
E01032611,0,21,333,5,262,3,10,2,9,10,82,2,739,734
E01032612,2,121,840,19,11,5,1,1,4,3,85,1,1093,1074
E01032613,0,35,414,3,21,2,4,5,12,6,61,3,566,563
E01032614,0,11,439,4,1,0,0,1,0,1,32,0,489,485
E01032615,0,11,417,2,6,0,3,1,1,5,30,0,476,474
E01032616,0,11,573,1,3,1,0,0,0,1,50,0,640,639
E01032617,0,8,598,2,0,1,0,0,0,5,57,0,671,669
E01032618,0,16,615,7,0,5,1,0,2,0,60,0,706,699
E01032619,1,20,461,5,59,10,2,3,28,3,49,1,642,637
E01032620,3,53,532,5,149,3,12,7,65,6,122,6,963,958
E01032621,3,24,576,11,1,7,3,1,1,3,53,0,683,672
E01032622,0,10,491,5,4,3,0,1,1,4,29,1,549,544
E01032623,1,6,533,5,0,2,2,0,0,11,45,0,605,600
E01032624,0,6,614,5,0,0,1,0,0,3,40,0,669,664
E01032625,0,36,398,2,27,2,11,0,16,14,50,1,557,555
E01032626,2,59,537,8,15,2,2,0,1,9,50,0,685,677
E01032627,0,41,738,18,44,5,7,2,16,13,112,8,1004,986
E01032628,2,99,411,30,273,0,18,13,53,23,140,13,1075,1045
E01032631,1,74,438,7,5,1,0,0,2,2,36,0,566,559
E01032632,1,26,382,10,83,1,1,4,10,13,67,2,600,590
E01032633,0,108,581,23,108,4,11,2,114,1,88,2,1042,1019
E01032634,0,19,441,8,16,0,1,0,2,4,42,1,534,526
E01032635,0,46,777,13,25,4,2,4,47,6,104,2,1030,1017
E01032636,0,150,685,25,14,1,3,2,5,9,84,1,979,954
E01032637,12,311,172,43,0,2,1,0,2,1,22,0,566,523
E01032638,13,295,210,15,8,14,1,0,2,0,40,0,598,583
E01032639,194,350,138,27,2,9,5,0,6,9,42,0,782,755
E01032640,10,294,234,29,0,3,0,0,5,3,31,0,609,580
E01032643,5,55,590,8,5,2,4,0,6,7,84,0,766,758
E01032644,3,179,461,17,5,9,0,0,2,1,57,0,734,717
E01032645,15,183,554,6,6,10,1,0,3,0,54,0,832,826
E01032646,20,236,457,23,2,9,2,0,7,5,45,0,806,783
E01032647,0,33,968,4,1,3,1,0,2,2,73,0,1087,1083
E01032648,7,27,549,3,0,5,0,3,3,2,70,0,669,666
E01032649,10,20,509,7,0,4,0,0,3,2,59,0,614,607
E01032650,0,47,448,13,0,4,0,0,0,0,57,0,569,556
E01032651,1,24,630,7,18,0,1,0,3,7,62,3,756,749
E01032652,0,30,744,4,7,4,0,0,2,4,82,3,880,876
E01032653,0,21,574,8,3,3,0,0,3,4,62,0,678,670
E01032655,0,33,577,9,4,2,6,0,5,17,57,0,710,701
E01032656,0,34,786,7,7,5,2,0,17,3,63,0,924,917
E01032657,1,234,356,17,0,4,1,0,7,0,41,0,661,644
E01032658,22,238,483,26,0,17,0,0,4,0,67,0,857,831
E01032659,0,265,336,16,1,3,0,0,2,0,32,0,655,639
E01032660,7,212,450,11,0,7,0,0,6,0,51,0,744,733
E01032661,1,110,550,3,0,5,1,0,2,1,45,0,718,715
E01032662,3,202,337,22,1,5,1,0,4,3,32,0,610,588
E01032664,6,170,419,13,2,0,5,0,3,2,56,1,677,664
E01032665,2,219,376,17,8,6,1,0,3,2,46,0,680,663
E01032666,0,14,362,4,25,2,4,1,22,9,75,1,519,515
E01032667,0,12,380,3,1,2,5,0,3,3,34,0,443,440
E01032668,0,39,513,7,3,1,0,0,8,1,46,0,618,611
E01032669,1,32,484,2,1,1,0,1,8,0,43,0,573,571
E01032670,1,9,555,1,3,0,1,0,5,3,45,0,623,622
E01032671,0,12,427,1,0,1,0,0,2,1,40,1,485,484
E01032672,0,15,970,4,5,0,1,0,4,8,79,0,1086,1082
E01032673,10,118,450,8,1,2,0,0,0,2,36,0,627,619
E01032675,0,184,541,8,4,1,1,0,1,2,50,0,792,784
E01032676,5,328,674,15,1,11,0,0,1,1,60,0,1096,1081
E01032677,11,68,674,4,2,4,2,0,0,6,50,0,821,817
E01032678,0,3,514,1,1,1,0,0,3,4,25,0,552,551
E01032679,1,16,481,2,0,3,0,0,3,0,33,0,539,537
E01032680,1,38,350,5,196,0,16,7,103,15,105,7,843,838
E01032681,0,127,454,3,3,2,2,1,2,0,34,2,630,627
E01032682,1,4,388,0,1,1,1,0,1,3,26,0,426,426
E01032683,5,13,812,12,58,5,10,5,9,9,86,8,1032,1020
E01032684,11,210,335,16,1,5,2,0,7,1,42,0,630,614
E01032688,0,32,451,1,10,3,2,1,5,2,32,0,539,538
E01032689,0,23,471,2,11,3,3,0,3,4,31,0,551,549
E01032690,0,102,524,3,17,4,2,0,0,3,50,0,705,702
E01032691,0,39,491,7,8,3,0,2,1,3,45,1,600,593
E01032692,1,91,364,3,3,2,1,0,1,2,38,0,506,503
E01032693,2,29,601,3,24,3,4,2,3,8,70,1,750,747
E01032694,0,50,558,1,9,1,1,0,0,2,70,0,692,691
E01032695,3,26,484,4,34,2,3,0,3,7,62,0,628,624
E01032696,0,145,168,17,358,1,20,12,42,13,96,3,875,858
E01032697,1,93,459,4,5,2,0,2,7,0,50,0,623,619
E01032699,1,106,335,8,240,8,23,3,131,5,122,5,987,979
E01032700,0,21,511,1,1,0,0,0,4,2,45,0,585,584
E01032701,1,195,289,8,0,3,0,0,4,0,27,0,527,519
E01032702,0,39,472,2,2,1,0,0,4,0,40,0,560,558
E01032703,0,21,508,3,0,1,0,0,5,1,42,0,581,578
E01032704,1,60,586,4,2,5,0,0,4,0,60,0,722,718
E01032705,0,45,471,2,4,1,0,0,0,1,52,0,576,574
E01032706,1,307,309,16,3,10,0,0,6,1,40,0,693,677
E01032707,0,70,649,5,1,6,0,0,2,2,55,0,790,785
E01032708,4,220,444,9,0,2,0,0,6,0,45,0,730,721
E01032709,1,43,459,3,0,3,0,0,1,2,41,0,553,550
E01032710,2,39,467,2,1,4,1,0,0,2,30,0,548,546
E01032711,1,71,530,7,0,1,0,0,9,1,45,0,665,658
E01032712,1,82,768,7,1,5,0,0,3,1,73,0,941,934
E01032713,0,34,585,1,4,1,0,0,6,4,55,0,690,689
E01032714,9,386,333,47,2,7,3,0,4,1,33,0,825,778
E01032715,5,201,374,13,1,3,0,0,0,3,42,0,642,629
E01032716,1,82,505,13,0,5,0,0,3,2,59,0,670,657
E01032719,183,248,215,30,1,28,4,0,15,5,74,0,803,773
E01032724,17,254,403,20,0,12,1,0,5,2,54,0,768,748
E01032726,0,24,545,5,0,6,0,0,1,2,46,0,629,624
E01032728,1,182,576,15,0,12,0,0,3,4,68,0,861,846
E01032729,8,172,363,27,0,12,0,0,6,1,33,0,622,595
E01032730,5,370,290,25,0,13,1,0,1,0,50,0,755,730
E01032731,0,23,396,5,1,7,0,0,7,1,40,0,480,475
E01032732,3,113,447,18,0,11,0,0,3,0,48,0,643,625
E01032733,25,339,312,22,1,8,1,0,2,0,25,0,735,713
E01032734,17,158,500,16,3,25,1,1,9,3,69,0,802,786
E01032735,1,9,541,5,1,0,1,0,1,9,47,0,615,610
E01032737,0,46,510,2,1,1,1,0,3,7,40,0,611,609
E01032738,7,404,391,26,1,2,0,0,6,2,53,1,893,867
E01032739,19,489,241,60,3,17,1,0,6,2,41,0,879,819
E01032740,79,430,242,44,1,17,4,0,9,2,48,0,876,832
E01032741,14,348,283,16,0,17,0,0,2,1,49,0,730,714
E01032742,13,139,598,10,0,11,0,0,1,0,57,0,829,819
E01032743,3,114,572,18,1,20,0,3,8,2,80,0,821,803
E01032744,1,92,345,17,0,6,2,0,3,0,53,0,519,502
E01032745,13,290,318,19,1,15,1,0,1,5,53,0,716,697
E01032746,4,616,53,38,0,5,0,0,0,0,9,0,725,687
E01032748,37,581,340,16,0,19,24,0,3,15,52,0,1087,1071
E01032750,1,295,213,27,0,11,0,0,8,0,30,0,585,558
E01032751,49,388,238,27,0,23,10,0,4,4,31,0,774,747
E01032753,0,123,580,19,1,3,3,0,0,12,40,0,781,762
E01032755,34,288,76,24,0,42,1,0,1,0,24,0,490,466
E01032759,0,33,617,3,1,5,5,0,6,4,62,0,736,733
E01032764,65,389,472,42,1,17,1,0,3,3,61,0,1054,1012
E01032765,22,127,453,12,0,20,5,0,8,8,85,0,740,728
E01032767,34,459,180,58,0,12,2,0,4,4,41,0,794,736
E01032768,14,477,99,55,5,5,2,0,1,0,26,0,684,629
E01032769,14,297,255,24,1,8,0,0,1,1,31,0,632,608
E01032770,137,354,429,30,6,21,5,0,13,6,85,0,1086,1056
E01032771,128,445,69,30,0,40,10,1,2,6,46,0,777,747
E01032772,229,534,220,41,1,51,3,0,4,4,91,0,1178,1137
E01032774,113,284,222,18,0,18,3,0,8,2,59,0,727,709
E01032775,11,407,78,31,2,14,0,0,4,1,16,0,564,533
E01032776,168,522,198,34,1,30,5,2,7,8,77,0,1052,1018
E01032777,62,173,240,13,2,15,3,0,6,2,60,0,576,563
E01032779,45,467,55,42,0,13,1,0,5,0,24,0,652,610
E01032780,96,513,191,65,7,24,17,2,9,7,79,1,1011,946
E01032781,37,350,264,47,2,12,1,0,3,1,42,1,760,713
E01032782,232,524,154,44,0,69,8,0,5,10,91,1,1138,1094
E01032783,15,269,197,39,1,8,0,0,4,0,47,0,580,541
E01032784,68,301,256,27,1,12,4,0,23,1,51,1,745,718
E01032785,167,547,208,31,0,14,2,0,3,0,49,0,1021,990
E01032786,14,104,418,17,0,12,0,0,4,1,51,0,621,604
E01032787,18,82,555,21,0,29,2,0,3,2,64,0,776,755
E01032788,42,153,412,15,2,19,1,0,6,8,54,0,712,697
E01032789,39,396,65,43,0,27,2,0,3,3,18,0,596,553
E01032790,77,260,93,10,2,20,0,0,6,1,17,0,486,476
E01032792,11,72,448,4,1,6,1,0,2,10,38,0,593,589
E01032794,21,73,429,5,4,4,5,0,0,5,47,0,593,588
E01032799,18,148,375,16,4,13,0,0,3,5,49,0,631,615
E01032800,1,354,271,22,0,7,2,0,8,1,38,0,704,682
E01032802,1,162,427,17,0,1,3,0,4,7,43,0,665,648
E01032803,37,354,298,39,0,9,4,0,4,6,34,0,785,746
E01032807,0,211,473,15,2,1,1,0,6,0,52,0,761,746
E01032808,2,477,274,24,3,5,0,0,3,1,31,1,821,797
E01032810,0,20,518,5,1,5,0,0,1,2,67,1,620,615
E01032811,0,80,451,10,4,1,1,0,1,4,41,0,593,583
E01032812,0,39,435,4,88,2,5,3,12,3,88,2,681,677
E01032813,0,97,564,4,8,5,0,0,1,1,55,0,735,731
E01032814,3,30,564,8,78,6,2,0,17,5,90,4,807,799
E01032815,0,78,295,2,0,6,1,0,2,2,38,1,425,423
E01032816,0,35,664,3,4,4,1,0,3,12,40,1,767,764
E01032817,0,114,290,7,2,5,0,0,2,0,29,0,449,442
E01032818,0,9,491,0,5,2,1,0,4,1,39,0,552,552
E01032819,0,19,536,2,10,3,1,1,4,3,54,2,635,633
E01032820,2,40,834,3,7,5,3,0,7,5,91,0,997,994
E01032821,3,33,951,6,11,7,1,0,4,7,81,0,1104,1098
E01032822,2,6,479,4,11,3,0,1,2,3,54,0,565,561
E01032823,0,20,524,4,7,4,0,0,4,3,36,1,603,599
E01032824,0,29,473,7,6,2,0,1,0,1,76,0,595,588
E01032825,0,29,915,4,1,6,1,1,3,2,92,0,1054,1050
E01032826,1,13,561,5,3,1,1,0,3,3,59,0,650,645
E01032827,0,14,638,4,1,4,0,0,0,2,57,0,720,716
E01032828,0,8,395,0,2,0,0,0,0,1,22,0,428,428
E01032829,1,18,484,7,53,2,3,1,13,3,82,1,668,661
E01032830,10,43,823,19,1,11,2,0,5,4,92,1,1011,992
E01032831,0,76,614,11,0,1,1,0,0,3,46,0,752,741
E01032832,0,123,457,11,0,7,1,0,26,0,35,0,660,649
E01032833,5,201,426,7,0,2,0,0,1,0,33,0,675,668
E01032834,17,332,183,29,2,14,1,0,3,1,37,0,619,590
E01032835,51,143,564,7,1,17,0,0,8,1,52,0,844,837
E01032836,31,228,544,16,0,10,2,0,8,9,65,0,913,897
E01032837,19,92,785,4,9,11,2,0,3,8,64,0,997,993
E01032838,0,103,468,1,1,2,1,0,1,1,36,0,614,613
E01032839,6,105,436,11,1,1,0,0,0,6,40,0,606,595
E01032841,1,80,896,7,6,6,5,0,3,19,84,1,1108,1101
E01032842,2,584,77,35,1,3,2,0,2,2,16,0,724,689
E01032843,2,141,533,6,4,3,7,0,4,12,60,1,773,767
E01032844,7,86,917,13,5,7,3,0,7,7,105,1,1158,1145
E01032845,0,57,594,11,4,10,1,2,1,0,72,0,752,741
E01032846,4,407,310,35,2,2,0,0,3,0,34,0,797,762
E01032847,3,453,523,32,2,21,2,0,6,0,61,0,1103,1071
E01032848,0,31,527,5,4,6,2,0,1,3,55,0,634,629
E01032849,0,26,485,7,4,2,1,0,2,0,48,0,575,568
E01032850,0,49,499,6,5,1,1,0,0,0,39,0,600,594
E01032852,2,11,546,1,3,3,1,0,2,0,56,0,625,624
E01032853,1,44,561,2,2,3,2,0,5,2,40,0,662,660
E01032854,1,33,501,3,1,1,0,0,3,1,54,0,598,595
E01032855,1,21,273,3,47,3,6,0,3,8,48,8,421,418
E01032856,0,20,397,3,7,1,1,0,2,3,46,0,480,477
E01032857,0,95,318,4,1,3,1,0,0,6,28,0,456,452
E01032858,0,57,839,6,1,8,3,1,4,10,101,0,1030,1024
E01032859,1,12,573,1,12,0,2,0,4,5,52,3,665,664
E01032860,1,71,562,7,3,0,0,0,2,6,35,0,687,680
E01032862,1,151,504,16,0,9,1,0,6,2,47,0,737,721
E01032863,0,67,630,5,0,16,0,0,6,7,55,0,786,781
E01032865,0,38,589,4,0,3,1,0,4,4,47,0,690,686
E01032868,5,399,57,14,1,12,1,0,3,2,11,0,505,491
E01032870,0,29,521,1,85,2,4,2,16,7,67,3,737,736
E01032871,0,60,451,5,40,0,4,0,9,5,72,1,647,642
E01032872,9,614,77,39,0,3,3,0,2,14,13,0,774,735
E01032873,12,635,206,31,0,11,0,0,6,1,42,0,944,913
E01032876,0,18,549,5,0,1,0,0,1,6,45,0,625,620
E01032877,0,16,827,11,1,0,0,0,0,5,70,1,931,920
E01032878,0,202,296,12,0,6,1,0,1,0,46,0,564,552
E01032879,2,270,379,34,2,10,0,0,13,0,37,0,747,713
E01032880,0,22,442,1,0,1,0,0,1,0,38,0,505,504
E01032881,0,18,537,2,0,2,0,0,2,1,47,0,609,607
E01032883,12,119,443,7,1,13,0,0,0,0,53,0,648,641
E01032884,1,36,804,14,0,5,1,1,5,2,88,0,957,943
E01032885,3,270,511,14,0,3,0,0,2,1,58,1,863,849
E01032886,2,56,876,8,43,7,2,1,20,4,75,1,1095,1087
E01032888,2,45,830,15,0,16,0,0,11,2,94,1,1016,1001
E01032891,0,139,540,2,2,3,2,0,3,7,34,0,732,730
E01032893,1,14,604,1,1,3,3,0,5,6,48,1,687,686
E01032894,1,11,696,5,3,2,1,0,2,1,50,1,773,768
E01032895,1,32,501,3,1,4,0,0,5,4,24,1,576,573
E01032896,1,157,476,10,1,9,0,1,1,1,41,0,698,688
E01032897,3,99,484,13,3,3,2,1,49,4,45,0,706,693
E01032898,0,111,412,17,1,13,1,0,2,2,37,0,596,579
E01032899,45,241,648,7,4,13,3,0,2,2,87,0,1052,1045
E01032900,1,92,671,7,1,4,4,0,4,3,61,1,849,842
E01032901,0,105,533,8,2,2,0,2,1,1,53,0,707,699
E01032902,0,74,465,10,2,0,0,0,3,3,37,0,594,584
E01032904,0,13,620,6,0,3,1,1,1,4,58,0,707,701
E01032905,50,83,904,7,4,6,1,0,4,3,70,2,1134,1127
E01032906,38,729,221,26,1,25,22,0,5,10,62,0,1139,1113
E01032909,4,889,74,44,0,6,2,0,3,1,20,0,1043,999
E01032912,2,273,566,33,1,12,3,0,7,4,70,1,972,939
E01032914,7,538,468,37,0,17,1,0,7,2,68,2,1147,1110
E01032915,16,361,442,22,0,17,0,0,7,0,81,0,946,924
E01032920,9,52,844,14,0,21,2,0,10,0,111,0,1063,1049
E01032922,2,42,936,6,2,5,0,0,0,7,71,0,1071,1065
E01032923,0,210,749,47,1,9,3,0,7,0,92,0,1118,1071
E01032924,0,59,499,5,1,8,0,2,7,3,51,0,635,630
E01032925,3,11,558,3,1,5,1,4,2,9,54,0,651,648
E01032926,1,34,563,1,0,4,0,3,5,4,36,0,651,650
E01032927,2,16,535,8,1,4,0,8,4,3,47,0,628,620
E01032930,10,439,578,31,1,10,0,0,2,4,59,0,1134,1103
E01032931,1,194,352,16,1,2,0,0,2,0,43,0,611,595
E01032932,61,267,525,18,5,5,0,0,23,0,83,1,988,970
E01032933,2,27,518,3,1,6,0,0,1,2,55,0,615,612
E01032935,0,15,500,1,1,3,0,0,4,3,46,0,573,572
E01032937,47,356,336,19,1,11,1,0,7,2,64,0,844,825
E01032938,0,42,607,5,126,4,11,1,45,7,82,4,934,929
E01032939,1,6,517,3,12,0,1,0,4,8,32,0,584,581
E01032940,0,12,515,3,5,0,0,0,4,1,42,0,582,579
E01032941,1,127,425,12,4,7,3,0,4,3,42,0,628,616
E01032942,1,396,260,21,5,10,0,0,4,2,29,0,728,707
E01032943,1,64,714,5,6,2,0,0,3,9,55,1,860,855
E01032944,1,52,484,7,10,3,1,0,2,6,49,0,615,608
E01032946,7,177,556,18,0,7,0,1,2,2,58,0,828,810
E01032947,0,104,545,3,4,2,0,0,2,6,52,0,718,715
E01032948,1,61,606,6,13,1,1,0,1,3,45,0,738,732
E01032949,0,161,362,4,6,0,0,0,3,2,23,0,561,557
E01032950,0,85,506,8,9,5,2,0,1,8,41,0,665,657
E01032951,0,47,613,4,9,5,2,1,3,7,57,0,748,744
E01032952,1,144,427,4,9,1,7,0,0,0,39,0,632,628
E01032953,0,35,751,1,13,1,3,0,5,14,77,1,901,900
E01032955,7,429,287,22,3,5,1,0,1,0,34,0,789,767
E01032956,1,16,597,1,6,3,1,0,2,0,52,0,679,678
E01032957,0,156,381,7,2,1,1,0,5,1,38,0,592,585
E01032958,0,81,49,8,336,0,29,3,63,8,73,1,651,643
E01032961,11,275,405,19,1,13,7,1,1,3,48,0,784,765
E01032962,0,7,580,3,0,2,0,0,2,3,53,0,650,647
E01032963,1,10,540,2,4,7,1,0,8,4,46,0,623,621
E01032964,0,10,575,6,2,2,1,0,5,1,41,0,643,637
E01032965,0,26,535,4,0,4,2,0,2,15,43,0,631,627
E01032966,1,35,752,7,3,5,4,0,4,7,75,0,893,886
E01032967,0,40,689,2,7,8,3,0,6,5,77,0,837,835
E01032969,1,16,519,1,3,3,1,0,4,2,49,0,599,598
E01032970,0,15,655,10,1,1,1,0,10,16,77,1,787,777
E01032971,0,80,423,5,1,0,0,0,2,1,44,1,557,552
E01032972,0,27,422,5,90,0,5,3,13,4,80,2,651,646
E01032973,1,8,532,0,4,1,3,0,0,2,42,0,593,593
E01032974,0,42,276,8,146,2,20,3,15,15,57,2,586,578
E01032976,65,141,501,6,5,2,2,0,4,12,42,0,780,774
E01032978,109,375,243,24,1,23,2,0,9,1,53,0,840,816
E01032979,31,231,396,18,1,19,3,0,2,2,73,0,776,758
E01032980,4,329,375,13,1,14,0,0,7,1,58,0,802,789
E01032981,3,88,534,21,2,10,0,0,4,0,68,0,730,709
E01032982,13,97,405,4,3,2,0,0,0,1,32,0,557,553
E01032983,0,13,485,2,2,0,0,0,1,2,29,0,534,532
E01032984,1,7,481,4,2,1,0,0,4,2,46,1,549,545
E01032985,0,18,751,4,28,3,7,1,3,7,97,3,922,918
E01032986,0,59,458,9,5,1,0,1,6,4,51,1,595,586
E01032987,0,37,591,10,4,4,1,3,3,1,51,1,706,696
E01032988,1,45,653,5,10,2,1,0,3,7,73,1,801,796
E01032989,0,64,669,5,4,1,2,1,3,2,60,1,812,807
E01032991,0,31,810,7,10,2,3,1,7,0,70,2,943,936
E01032992,0,42,563,4,9,7,1,0,2,6,51,1,686,682
E01032993,0,45,892,1,17,5,0,2,6,6,74,0,1048,1047
